image_id,metric,round,score
combined_0009,DriftScore,0,0.0
combined_0009,DriftScore,1,0.10489807882659569
combined_0009,DriftScore,2,0.5201750326819864
combined_0009,DriftScore,3,0.46310149866134354
combined_0009,DriftScore,4,0.595350825118911
combined_0009,DriftScore,5,0.40794854562260685
combined_0009,DriftScore,6,0.6438253151249833
combined_0009,DriftScore,7,0.33626827691291095
combined_0009,DriftScore,8,0.4378065323441831
combined_0009,DriftScore,9,0.5210462003040037
combined_0009,DriftScore,10,0.5799599859048911
combined_0009,DriftScore,11,0.3986351462424542
combined_0009,DriftScore,12,0.45616208625589927
combined_0009,DriftScore,13,0.7105927181719147
combined_0009,DriftScore,14,0.6104817490196692
combined_0009,DriftScore,15,0.5760228192901578
combined_0009,DriftScore,16,0.5704520341509809
combined_0009,DriftScore,17,0.4219362399638538
combined_0009,DriftScore,18,0.6584634328804925
combined_0009,DriftScore,19,0.5838096915817891
combined_0009,DriftScore,20,0.6197249385823302
combined_0009,DriftScore_PD,0,0.0
combined_0009,DriftScore_PD,1,0.004967387765645981
combined_0009,DriftScore_PD,2,0.007273870520293713
combined_0009,DriftScore_PD,3,0.00863980563978354
combined_0009,DriftScore_PD,4,0.010880110785365105
combined_0009,DriftScore_PD,5,0.013163580372929574
combined_0009,DriftScore_PD,6,0.015287424437701702
combined_0009,DriftScore_PD,7,0.01790074764617852
combined_0009,DriftScore_PD,8,0.02061846456490457
combined_0009,DriftScore_PD,9,0.022984841424557898
combined_0009,DriftScore_PD,10,0.025620041973888875
combined_0009,DriftScore_PD,11,0.028378984636881134
combined_0009,DriftScore_PD,12,0.030998747951040666
combined_0009,DriftScore_PD,13,0.03381281417722885
combined_0009,DriftScore_PD,14,0.03663151352001088
combined_0009,DriftScore_PD,15,0.03934801034629345
combined_0009,DriftScore_PD,16,0.042077641119249165
combined_0009,DriftScore_PD,17,0.04484828265712542
combined_0009,DriftScore_PD,18,0.04755424801260233
combined_0009,DriftScore_PD,19,0.050326810953648465
combined_0009,DriftScore_PD,20,0.05314580546692014
combined_0009,DriftScore_SD,0,0.0
combined_0009,DriftScore_SD,1,0.0016997754573822021
combined_0009,DriftScore_SD,2,0.013201519846916199
combined_0009,DriftScore_SD,3,0.011158078908920288
combined_0009,DriftScore_SD,4,0.014406934380531311
combined_0009,DriftScore_SD,5,0.008302554488182068
combined_0009,DriftScore_SD,6,0.014611795544624329
combined_0009,DriftScore_SD,7,0.004905372858047485
combined_0009,DriftScore_SD,8,0.007125481963157654
combined_0009,DriftScore_SD,9,0.008907437324523926
combined_0009,DriftScore_SD,10,0.009904593229293823
combined_0009,DriftScore_SD,11,0.003847092390060425
combined_0009,DriftScore_SD,12,0.004807963967323303
combined_0009,DriftScore_SD,13,0.011469647288322449
combined_0009,DriftScore_SD,14,0.007769078016281128
combined_0009,DriftScore_SD,15,0.006015196442604065
combined_0009,DriftScore_SD,16,0.005101919174194336
combined_0009,DriftScore_SD,17,0.0
combined_0009,DriftScore_SD,18,0.006168201565742493
