image_id,metric,round,score
combined_0007,DriftScore,0,0.0
combined_0007,DriftScore,1,0.28999366904424023
combined_0007,DriftScore,2,0.13105658427250996
combined_0007,DriftScore,3,0.3667391334833097
combined_0007,DriftScore,4,0.5256867930837923
combined_0007,DriftScore,5,0.551459380403485
combined_0007,DriftScore,6,0.5744993996657218
combined_0007,DriftScore,7,0.654674810255206
combined_0007,DriftScore,8,0.6695838313385695
combined_0007,DriftScore,9,0.4486199233784323
combined_0007,DriftScore,10,0.6165618549924353
combined_0007,DriftScore,11,0.5764866248850616
combined_0007,DriftScore,12,0.559528172503961
combined_0007,DriftScore,13,0.6493916082983477
combined_0007,DriftScore,14,0.8357373459840143
combined_0007,DriftScore,15,0.6284225176584781
combined_0007,DriftScore,16,0.6649137305942613
combined_0007,DriftScore,17,0.8314649674358694
combined_0007,DriftScore,18,0.6887182239786724
combined_0007,DriftScore,19,0.7120763364125325
combined_0007,DriftScore,20,1.0
combined_0007,DriftScore_PD,0,0.0
combined_0007,DriftScore_PD,1,0.0042752367444336414
combined_0007,DriftScore_PD,2,0.005946871591731906
combined_0007,DriftScore_PD,3,0.007187748793512583
combined_0007,DriftScore_PD,4,0.009212882374413311
combined_0007,DriftScore_PD,5,0.011401304323226214
combined_0007,DriftScore_PD,6,0.013523106540863713
combined_0007,DriftScore_PD,7,0.01583395798557571
combined_0007,DriftScore_PD,8,0.018242623249534518
combined_0007,DriftScore_PD,9,0.020630612193296354
combined_0007,DriftScore_PD,10,0.023217760445550083
combined_0007,DriftScore_PD,11,0.025881940710612318
combined_0007,DriftScore_PD,12,0.02845637659387042
combined_0007,DriftScore_PD,13,0.03114179725973652
combined_0007,DriftScore_PD,14,0.03382181725464761
combined_0007,DriftScore_PD,15,0.03642557042961319
combined_0007,DriftScore_PD,16,0.03911483127740212
combined_0007,DriftScore_PD,17,0.041828790378263765
combined_0007,DriftScore_PD,18,0.04444906966657274
combined_0007,DriftScore_PD,19,0.04711758367423164
combined_0007,DriftScore_PD,20,0.04973059094045311
combined_0007,DriftScore_SD,0,0.0
combined_0007,DriftScore_SD,1,0.01024407148361206
combined_0007,DriftScore_SD,2,0.0029555559158325195
combined_0007,DriftScore_SD,3,0.01221245527267456
combined_0007,DriftScore_SD,4,0.017959967255592346
combined_0007,DriftScore_SD,5,0.018116310238838196
combined_0007,DriftScore_SD,6,0.018187105655670166
combined_0007,DriftScore_SD,7,0.020548611879348755
combined_0007,DriftScore_SD,8,0.020162582397460938
combined_0007,DriftScore_SD,9,0.010002970695495605
combined_0007,DriftScore_SD,10,0.015889152884483337
combined_0007,DriftScore_SD,11,0.013116255402565002
combined_0007,DriftScore_SD,12,0.01133948564529419
combined_0007,DriftScore_SD,13,0.013946592807769775
combined_0007,DriftScore_SD,14,0.020557299256324768
combined_0007,DriftScore_SD,15,0.010873779654502869
combined_0007,DriftScore_SD,16,0.011265814304351807
combined_0007,DriftScore_SD,17,0.017041444778442383
combined_0007,DriftScore_SD,18,0.010028824210166931
combined_0007,DriftScore_SD,19,0.009884849190711975
combined_0007,DriftScore_SD,20,0.020736172795295715
combined_0007,brisque,0,-65.32928466796875
combined_0007,brisque,1,-20.40447998046875
combined_0007,brisque,2,-20.59686279296875
combined_0007,brisque,3,-10.36639404296875
combined_0007,brisque,4,-13.38885498046875
combined_0007,brisque,5,-13.31365966796875
combined_0007,brisque,6,-5.48553466796875
combined_0007,brisque,7,-9.57733154296875
combined_0007,brisque,8,-9.27850341796875
combined_0007,brisque,9,-3.85955810546875
combined_0007,brisque,10,-6.86444091796875
combined_0007,brisque,11,-7.35272216796875
combined_0007,brisque,12,-3.36346435546875
combined_0007,brisque,13,-5.57928466796875
combined_0007,brisque,14,-6.22576904296875
combined_0007,brisque,15,-4.05194091796875
combined_0007,brisque,16,-4.29803466796875
combined_0007,brisque,17,-4.71600341796875
combined_0007,brisque,18,-3.89959716796875
combined_0007,brisque,19,-4.35174560546875
combined_0007,brisque,20,-3.78436279296875
combined_0007,niqe,0,-13.621542992085143
combined_0007,niqe,1,-6.7695373777742915
combined_0007,niqe,2,-6.613234297056829
combined_0007,niqe,3,-6.653583187647669
combined_0007,niqe,4,-5.801098715172311
combined_0007,niqe,5,-5.885586382326386
combined_0007,niqe,6,-5.996184454582192
combined_0007,niqe,7,-5.155016342694453
combined_0007,niqe,8,-5.1810108139817475
combined_0007,niqe,9,-5.640827255622758
combined_0007,niqe,10,-4.975163605517636
combined_0007,niqe,11,-4.80497021687229
combined_0007,niqe,12,-5.08254865522715
combined_0007,niqe,13,-4.361554678643863
combined_0007,niqe,14,-4.587394745618689
combined_0007,niqe,15,-4.502412794601972
combined_0007,niqe,16,-4.238657554814747
combined_0007,niqe,17,-4.034938415929037
combined_0007,niqe,18,-4.228384080059554
combined_0007,niqe,19,-4.049975689193206
combined_0007,niqe,20,-3.9341141699007065
combined_0007,piqe,0,-54.15631103515625
combined_0007,piqe,1,-15.003581047058105
combined_0007,piqe,2,-13.483670234680176
combined_0007,piqe,3,-9.903380393981934
combined_0007,piqe,4,-12.836506843566895
combined_0007,piqe,5,-12.352900505065918
combined_0007,piqe,6,-8.762457847595215
combined_0007,piqe,7,-10.395719528198242
combined_0007,piqe,8,-10.34082317352295
combined_0007,piqe,9,-8.01962947845459
combined_0007,piqe,10,-9.7438383102417
combined_0007,piqe,11,-9.1287202835083
combined_0007,piqe,12,-8.035076141357422
combined_0007,piqe,13,-8.876785278320312
combined_0007,piqe,14,-8.537665367126465
combined_0007,piqe,15,-8.251096725463867
combined_0007,piqe,16,-7.991761684417725
combined_0007,piqe,17,-7.281221389770508
combined_0007,piqe,18,-8.686345100402832
combined_0007,piqe,19,-8.904753684997559
combined_0007,piqe,20,-7.799474239349365
combined_0007,ilniqe,0,-56.021419544996235
combined_0007,ilniqe,1,-39.0638484494784
combined_0007,ilniqe,2,-40.109332933257996
combined_0007,ilniqe,3,-38.2081816015603
combined_0007,ilniqe,4,-37.58659117685632
combined_0007,ilniqe,5,-36.96042280864208
combined_0007,ilniqe,6,-36.72673815409114
combined_0007,ilniqe,7,-35.62690402684466
combined_0007,ilniqe,8,-35.227802979790376
combined_0007,ilniqe,9,-37.7834179482818
combined_0007,ilniqe,10,-35.714492792977985
combined_0007,ilniqe,11,-34.3910037796035
combined_0007,ilniqe,12,-39.61903155592292
combined_0007,ilniqe,13,-36.67707116167191
combined_0007,ilniqe,14,-35.97786423702331
combined_0007,ilniqe,15,-38.56207061543393
combined_0007,ilniqe,16,-40.82247564354404
combined_0007,ilniqe,17,-38.0778905968717
combined_0007,ilniqe,18,-41.54578513159252
combined_0007,ilniqe,19,-39.08316917074079
combined_0007,ilniqe,20,-41.516810684780204
combined_0007,cnniqa,0,0.6914528608322144
combined_0007,cnniqa,1,0.6831390857696533
combined_0007,cnniqa,2,0.6843488216400146
combined_0007,cnniqa,3,0.49376657605171204
combined_0007,cnniqa,4,0.5327063798904419
combined_0007,cnniqa,5,0.5270500183105469
combined_0007,cnniqa,6,0.398114949464798
combined_0007,cnniqa,7,0.46108677983283997
combined_0007,cnniqa,8,0.4563118815422058
combined_0007,cnniqa,9,0.37535572052001953
combined_0007,cnniqa,10,0.4458100199699402
combined_0007,cnniqa,11,0.43287307024002075
combined_0007,cnniqa,12,0.3674342632293701
combined_0007,cnniqa,13,0.437149316072464
combined_0007,cnniqa,14,0.4379984140396118
combined_0007,cnniqa,15,0.3768550157546997
combined_0007,cnniqa,16,0.43324893712997437
combined_0007,cnniqa,17,0.4353097081184387
combined_0007,cnniqa,18,0.3828197717666626
combined_0007,cnniqa,19,0.42973053455352783
combined_0007,cnniqa,20,0.43352824449539185
combined_0007,dbcnn,0,0.5856680870056152
combined_0007,dbcnn,1,0.5706378221511841
combined_0007,dbcnn,2,0.5699095129966736
combined_0007,dbcnn,3,0.5207400918006897
combined_0007,dbcnn,4,0.5305611491203308
combined_0007,dbcnn,5,0.536030650138855
combined_0007,dbcnn,6,0.48549604415893555
combined_0007,dbcnn,7,0.5162881016731262
combined_0007,dbcnn,8,0.5201609134674072
combined_0007,dbcnn,9,0.46713894605636597
combined_0007,dbcnn,10,0.5086350440979004
combined_0007,dbcnn,11,0.5091329216957092
combined_0007,dbcnn,12,0.4567468762397766
combined_0007,dbcnn,13,0.5043128728866577
combined_0007,dbcnn,14,0.5059245824813843
combined_0007,dbcnn,15,0.44378313422203064
combined_0007,dbcnn,16,0.4957420527935028
combined_0007,dbcnn,17,0.49428337812423706
combined_0007,dbcnn,18,0.43947848677635193
combined_0007,dbcnn,19,0.4896174371242523
combined_0007,dbcnn,20,0.49240610003471375
combined_0007,hyperiqa,0,0.6380373239517212
combined_0007,hyperiqa,1,0.5733057260513306
combined_0007,hyperiqa,2,0.568958044052124
combined_0007,hyperiqa,3,0.5116513967514038
combined_0007,hyperiqa,4,0.5122396349906921
combined_0007,hyperiqa,5,0.5200595259666443
combined_0007,hyperiqa,6,0.4722241163253784
combined_0007,hyperiqa,7,0.490266352891922
combined_0007,hyperiqa,8,0.49444839358329773
combined_0007,hyperiqa,9,0.4514250159263611
combined_0007,hyperiqa,10,0.47571730613708496
combined_0007,hyperiqa,11,0.47877582907676697
combined_0007,hyperiqa,12,0.44131800532341003
combined_0007,hyperiqa,13,0.4669043719768524
combined_0007,hyperiqa,14,0.47174322605133057
combined_0007,hyperiqa,15,0.4336836338043213
combined_0007,hyperiqa,16,0.4590650498867035
combined_0007,hyperiqa,17,0.4682510793209076
combined_0007,hyperiqa,18,0.43030017614364624
combined_0007,hyperiqa,19,0.45823991298675537
combined_0007,hyperiqa,20,0.45914986729621887
combined_0007,musiq,0,66.74532318115234
combined_0007,musiq,1,65.06957244873047
combined_0007,musiq,2,64.98963165283203
combined_0007,musiq,3,62.5177001953125
combined_0007,musiq,4,62.30265808105469
combined_0007,musiq,5,62.0537223815918
combined_0007,musiq,6,59.99192810058594
combined_0007,musiq,7,60.46651077270508
combined_0007,musiq,8,59.63935852050781
combined_0007,musiq,9,57.72209930419922
combined_0007,musiq,10,58.4918327331543
combined_0007,musiq,11,57.943016052246094
combined_0007,musiq,12,56.225006103515625
combined_0007,musiq,13,57.37652587890625
combined_0007,musiq,14,57.47535705566406
combined_0007,musiq,15,55.00232696533203
combined_0007,musiq,16,55.909217834472656
combined_0007,musiq,17,56.25053405761719
combined_0007,musiq,18,53.92585372924805
combined_0007,musiq,19,55.56477355957031
combined_0007,musiq,20,55.068328857421875
combined_0007,maniqa,0,0.6185437440872192
combined_0007,maniqa,1,0.5390934348106384
combined_0007,maniqa,2,0.5366154909133911
combined_0007,maniqa,3,0.5227875709533691
combined_0007,maniqa,4,0.4964437782764435
combined_0007,maniqa,5,0.5001033544540405
combined_0007,maniqa,6,0.47474417090415955
combined_0007,maniqa,7,0.47874027490615845
combined_0007,maniqa,8,0.48051899671554565
combined_0007,maniqa,9,0.4547542631626129
combined_0007,maniqa,10,0.46625566482543945
combined_0007,maniqa,11,0.4674137830734253
combined_0007,maniqa,12,0.4393296539783478
combined_0007,maniqa,13,0.451057106256485
combined_0007,maniqa,14,0.45715510845184326
combined_0007,maniqa,15,0.4261123239994049
combined_0007,maniqa,16,0.43916425108909607
combined_0007,maniqa,17,0.4424380660057068
combined_0007,maniqa,18,0.4154646694660187
combined_0007,maniqa,19,0.43372443318367004
combined_0007,maniqa,20,0.43319201469421387
combined_0007,tres,0,63.26850891113281
combined_0007,tres,1,61.55411148071289
combined_0007,tres,2,60.56760787963867
combined_0007,tres,3,56.087371826171875
combined_0007,tres,4,53.69025421142578
combined_0007,tres,5,55.906402587890625
combined_0007,tres,6,50.127506256103516
combined_0007,tres,7,51.8204345703125
combined_0007,tres,8,53.996334075927734
combined_0007,tres,9,48.08778762817383
combined_0007,tres,10,51.46543884277344
combined_0007,tres,11,53.81220626831055
combined_0007,tres,12,47.28379440307617
combined_0007,tres,13,51.158103942871094
combined_0007,tres,14,52.40462875366211
combined_0007,tres,15,45.78721237182617
combined_0007,tres,16,49.588802337646484
combined_0007,tres,17,52.02516555786133
combined_0007,tres,18,44.332218170166016
combined_0007,tres,19,48.84382629394531
combined_0007,tres,20,50.971004486083984
combined_0007,clipiqa,0,0.6438356637954712
combined_0007,clipiqa,1,0.3556763231754303
combined_0007,clipiqa,2,0.3290024995803833
combined_0007,clipiqa,3,0.3035663664340973
combined_0007,clipiqa,4,0.2975013256072998
combined_0007,clipiqa,5,0.2956801950931549
combined_0007,clipiqa,6,0.2800208628177643
combined_0007,clipiqa,7,0.29668739438056946
combined_0007,clipiqa,8,0.2887110114097595
combined_0007,clipiqa,9,0.26097410917282104
combined_0007,clipiqa,10,0.2742486596107483
combined_0007,clipiqa,11,0.27230292558670044
combined_0007,clipiqa,12,0.25425663590431213
combined_0007,clipiqa,13,0.2697499096393585
combined_0007,clipiqa,14,0.2730940282344818
combined_0007,clipiqa,15,0.23157110810279846
combined_0007,clipiqa,16,0.2520168125629425
combined_0007,clipiqa,17,0.2619836926460266
combined_0007,clipiqa,18,0.23966661095619202
combined_0007,clipiqa,19,0.2727033495903015
combined_0007,clipiqa,20,0.26464253664016724
combined_0007,clipiqa+,0,0.5213814377784729
combined_0007,clipiqa+,1,0.45211538672447205
