image_id,metric,round,score
combined_0003,brisque,0,-71.17791748046875
combined_0003,brisque,1,-19.87908935546875
combined_0003,brisque,2,-20.18572998046875
combined_0003,brisque,3,-9.86737060546875
combined_0003,brisque,4,-15.88006591796875
combined_0003,brisque,5,-14.26873779296875
combined_0003,brisque,6,-7.79217529296875
combined_0003,brisque,7,-11.02947998046875
combined_0003,brisque,8,-10.31756591796875
combined_0003,brisque,9,-7.03045654296875
combined_0003,brisque,10,-8.11639404296875
combined_0003,brisque,11,-8.98651123046875
combined_0003,brisque,12,-7.74041748046875
combined_0003,brisque,13,-7.40155029296875
combined_0003,brisque,14,-6.73162841796875
combined_0003,brisque,15,-5.27069091796875
combined_0003,brisque,16,-7.24627685546875
combined_0003,brisque,17,-5.73651123046875
combined_0003,brisque,18,-5.89862060546875
combined_0003,brisque,19,-6.45428466796875
combined_0003,brisque,20,-5.57733154296875
combined_0003,niqe,0,-12.979055889067412
combined_0003,niqe,1,-6.808602046729652
combined_0003,niqe,2,-6.427574012917457
combined_0003,niqe,3,-6.346637142713166
combined_0003,niqe,4,-5.520090354130516
combined_0003,niqe,5,-5.446548263917223
combined_0003,niqe,6,-5.7356213809438366
combined_0003,niqe,7,-5.200824410414215
combined_0003,niqe,8,-4.739766938317011
combined_0003,niqe,9,-5.382662141529732
combined_0003,niqe,10,-4.506367906598435
combined_0003,niqe,11,-4.353565542856794
combined_0003,niqe,12,-4.756963560544577
combined_0003,niqe,13,-4.526579388616846
combined_0003,niqe,14,-4.175202496407669
combined_0003,niqe,15,-4.528720574923434
combined_0003,niqe,16,-4.124843536403743
combined_0003,niqe,17,-3.8913405365590785
combined_0003,niqe,18,-4.309555117404111
combined_0003,niqe,19,-4.031432538448338
combined_0003,niqe,20,-3.962622143278617
combined_0003,piqe,0,-55.717857360839844
combined_0003,piqe,1,-16.01535987854004
combined_0003,piqe,2,-15.981295585632324
combined_0003,piqe,3,-11.816008567810059
combined_0003,piqe,4,-14.898093223571777
combined_0003,piqe,5,-13.708869934082031
combined_0003,piqe,6,-10.602594375610352
combined_0003,piqe,7,-13.363710403442383
combined_0003,piqe,8,-11.802217483520508
combined_0003,piqe,9,-10.156879425048828
combined_0003,piqe,10,-11.2265043258667
combined_0003,piqe,11,-11.432974815368652
combined_0003,piqe,12,-10.607087135314941
combined_0003,piqe,13,-11.076285362243652
combined_0003,piqe,14,-10.420049667358398
combined_0003,piqe,15,-10.428678512573242
combined_0003,piqe,16,-9.906839370727539
combined_0003,piqe,17,-9.5529146194458
combined_0003,piqe,18,-8.86047649383545
combined_0003,piqe,19,-9.292045593261719
combined_0003,piqe,20,-8.78860092163086
combined_0003,ilniqe,0,-56.25948239709468
combined_0003,ilniqe,1,-41.227650699706636
combined_0003,ilniqe,2,-42.74659428263408
combined_0003,ilniqe,3,-40.51118764951369
combined_0003,ilniqe,4,-40.90575370971073
combined_0003,ilniqe,5,-39.78933311392692
combined_0003,ilniqe,6,-39.26999946877297
combined_0003,ilniqe,7,-40.40591192374212
combined_0003,ilniqe,8,-38.93247544596417
combined_0003,ilniqe,9,-41.060427487256604
combined_0003,ilniqe,10,-39.0857627191186
combined_0003,ilniqe,11,-40.26709873341809
combined_0003,ilniqe,12,-38.82497664499115
combined_0003,ilniqe,13,-39.11314763570033
combined_0003,ilniqe,14,-39.62378597044673
combined_0003,ilniqe,15,-38.95870001078637
combined_0003,ilniqe,16,-41.641904887127296
combined_0003,ilniqe,17,-42.06831897795954
combined_0003,ilniqe,18,-40.24965085259792
combined_0003,ilniqe,19,-39.86345317177888
combined_0003,ilniqe,20,-40.58269244354702
combined_0003,cnniqa,0,0.6990483999252319
combined_0003,cnniqa,1,0.7443175911903381
combined_0003,cnniqa,2,0.7455660700798035
combined_0003,cnniqa,3,0.6209337711334229
combined_0003,cnniqa,4,0.5825416445732117
combined_0003,cnniqa,5,0.604171633720398
combined_0003,cnniqa,6,0.42565619945526123
combined_0003,cnniqa,7,0.48092108964920044
combined_0003,cnniqa,8,0.47339510917663574
combined_0003,cnniqa,9,0.37819790840148926
combined_0003,cnniqa,10,0.45101290941238403
combined_0003,cnniqa,11,0.4528713822364807
combined_0003,cnniqa,12,0.37051260471343994
combined_0003,cnniqa,13,0.4411449730396271
combined_0003,cnniqa,14,0.4320433437824249
combined_0003,cnniqa,15,0.364524245262146
combined_0003,cnniqa,16,0.41336071491241455
combined_0003,cnniqa,17,0.43560245633125305
combined_0003,cnniqa,18,0.36718976497650146
combined_0003,cnniqa,19,0.42205795645713806
combined_0003,cnniqa,20,0.41116371750831604
combined_0003,dbcnn,0,0.579923152923584
combined_0003,dbcnn,1,0.5684313774108887
combined_0003,dbcnn,2,0.5707513093948364
combined_0003,dbcnn,3,0.5245451331138611
combined_0003,dbcnn,4,0.5287796258926392
combined_0003,dbcnn,5,0.5373302102088928
combined_0003,dbcnn,6,0.49100467562675476
combined_0003,dbcnn,7,0.5137853026390076
combined_0003,dbcnn,8,0.5187232494354248
combined_0003,dbcnn,9,0.4758540689945221
combined_0003,dbcnn,10,0.5086919069290161
combined_0003,dbcnn,11,0.5130255818367004
combined_0003,dbcnn,12,0.461667537689209
combined_0003,dbcnn,13,0.5021001696586609
combined_0003,dbcnn,14,0.506352424621582
combined_0003,dbcnn,15,0.45497065782546997
combined_0003,dbcnn,16,0.49407991766929626
combined_0003,dbcnn,17,0.49762433767318726
combined_0003,dbcnn,18,0.4482276141643524
combined_0003,dbcnn,19,0.4873274266719818
combined_0003,dbcnn,20,0.4893982410430908
combined_0003,hyperiqa,0,0.6368350982666016
combined_0003,hyperiqa,1,0.5823138952255249
combined_0003,hyperiqa,2,0.5780244469642639
combined_0003,hyperiqa,3,0.5169805288314819
combined_0003,hyperiqa,4,0.5121380686759949
combined_0003,hyperiqa,5,0.5143405199050903
combined_0003,hyperiqa,6,0.45611289143562317
combined_0003,hyperiqa,7,0.4763046205043793
combined_0003,hyperiqa,8,0.48074042797088623
combined_0003,hyperiqa,9,0.43429484963417053
combined_0003,hyperiqa,10,0.4588893949985504
combined_0003,hyperiqa,11,0.4610850512981415
combined_0003,hyperiqa,12,0.4154738485813141
combined_0003,hyperiqa,13,0.44366371631622314
combined_0003,hyperiqa,14,0.4459410011768341
combined_0003,hyperiqa,15,0.4074370563030243
combined_0003,hyperiqa,16,0.430867999792099
combined_0003,hyperiqa,17,0.43859055638313293
combined_0003,hyperiqa,18,0.4021492004394531
combined_0003,hyperiqa,19,0.41750583052635193
combined_0003,hyperiqa,20,0.42648422718048096
combined_0003,musiq,0,69.4821548461914
combined_0003,musiq,1,67.0755615234375
combined_0003,musiq,2,66.36799621582031
combined_0003,musiq,3,63.18120574951172
combined_0003,musiq,4,62.10791778564453
combined_0003,musiq,5,61.78284454345703
combined_0003,musiq,6,59.272918701171875
combined_0003,musiq,7,59.44805145263672
combined_0003,musiq,8,58.88356018066406
combined_0003,musiq,9,56.24530029296875
combined_0003,musiq,10,56.72197723388672
combined_0003,musiq,11,55.74309539794922
combined_0003,musiq,12,53.79250717163086
combined_0003,musiq,13,54.48335266113281
combined_0003,musiq,14,55.244422912597656
combined_0003,musiq,15,52.37693786621094
combined_0003,musiq,16,53.36260986328125
combined_0003,musiq,17,52.790077209472656
combined_0003,musiq,18,50.62516784667969
combined_0003,musiq,19,51.5889892578125
combined_0003,musiq,20,51.437225341796875
combined_0003,maniqa,0,0.6315924525260925
combined_0003,maniqa,1,0.5642600059509277
combined_0003,maniqa,2,0.5637975931167603
combined_0003,maniqa,3,0.5459757447242737
combined_0003,maniqa,4,0.5176128149032593
combined_0003,maniqa,5,0.5170939564704895
combined_0003,maniqa,6,0.4856748878955841
combined_0003,maniqa,7,0.48676276206970215
combined_0003,maniqa,8,0.4924589991569519
combined_0003,maniqa,9,0.456621378660202
combined_0003,maniqa,10,0.4732050895690918
combined_0003,maniqa,11,0.4724505841732025
combined_0003,maniqa,12,0.4410228133201599
combined_0003,maniqa,13,0.4510413706302643
combined_0003,maniqa,14,0.4520120918750763
combined_0003,maniqa,15,0.42100605368614197
combined_0003,maniqa,16,0.43224382400512695
combined_0003,maniqa,17,0.44115546345710754
combined_0003,maniqa,18,0.4082208573818207
combined_0003,maniqa,19,0.4218980371952057
combined_0003,maniqa,20,0.42356181144714355
combined_0003,tres,0,61.077842712402344
combined_0003,tres,1,58.20957946777344
combined_0003,tres,2,59.0145378112793
combined_0003,tres,3,54.825225830078125
combined_0003,tres,4,51.33131408691406
combined_0003,tres,5,52.691829681396484
combined_0003,tres,6,48.060272216796875
combined_0003,tres,7,49.072845458984375
combined_0003,tres,8,51.55324172973633
combined_0003,tres,9,46.341766357421875
combined_0003,tres,10,48.77854919433594
combined_0003,tres,11,50.69352722167969
combined_0003,tres,12,44.7584114074707
combined_0003,tres,13,48.078609466552734
combined_0003,tres,14,50.427364349365234
combined_0003,tres,15,44.28062438964844
combined_0003,tres,16,47.018333435058594
combined_0003,tres,17,49.854007720947266
combined_0003,tres,18,42.76295852661133
combined_0003,tres,19,47.4131965637207
combined_0003,tres,20,49.5081787109375
combined_0003,clipiqa,0,0.612680196762085
combined_0003,clipiqa,1,0.32976531982421875
combined_0003,clipiqa,2,0.3229002058506012
combined_0003,clipiqa,3,0.2843269407749176
combined_0003,clipiqa,4,0.32525596022605896
combined_0003,clipiqa,5,0.30392640829086304
combined_0003,clipiqa,6,0.2715854048728943
combined_0003,clipiqa,7,0.28558576107025146
combined_0003,clipiqa,8,0.28716668486595154
combined_0003,clipiqa,9,0.23543167114257812
combined_0003,clipiqa,10,0.28424930572509766
combined_0003,clipiqa,11,0.2810588479042053
combined_0003,clipiqa,12,0.23708657920360565
combined_0003,clipiqa,13,0.27167075872421265
combined_0003,clipiqa,14,0.2767326235771179
combined_0003,clipiqa,15,0.22724035382270813
combined_0003,clipiqa,16,0.26107513904571533
combined_0003,clipiqa,17,0.26241233944892883
combined_0003,clipiqa,18,0.2219606190919876
combined_0003,clipiqa,19,0.2602689862251282
combined_0003,clipiqa,20,0.26676636934280396
combined_0003,clipiqa+,0,0.4689198136329651
combined_0003,clipiqa+,1,0.40867772698402405
combined_0003,clipiqa+,2,0.3809460401535034
combined_0003,clipiqa+,3,0.44451433420181274
combined_0003,clipiqa+,4,0.4227987825870514
combined_0003,clipiqa+,5,0.4088044762611389
combined_0003,clipiqa+,6,0.448184072971344
combined_0003,clipiqa+,7,0.39559516310691833
combined_0003,clipiqa+,8,0.40693148970603943
combined_0003,clipiqa+,9,0.4229055941104889
combined_0003,clipiqa+,10,0.3924364149570465
combined_0003,clipiqa+,11,0.39734265208244324
combined_0003,clipiqa+,12,0.42222264409065247
combined_0003,clipiqa+,13,0.3763562738895416
combined_0003,clipiqa+,14,0.3936544954776764
combined_0003,clipiqa+,15,0.40668293833732605
combined_0003,clipiqa+,16,0.3546528220176697
combined_0003,clipiqa+,17,0.3617039918899536
combined_0003,clipiqa+,18,0.38652303814888
combined_0003,clipiqa+,19,0.3576205372810364
combined_0003,clipiqa+,20,0.3576606512069702
combined_0003,topiq_nr,0,0.5243659615516663
combined_0003,topiq_nr,1,0.4905124008655548
combined_0003,topiq_nr,2,0.4839169681072235
combined_0003,topiq_nr,3,0.4537942111492157
combined_0003,topiq_nr,4,0.44709524512290955
combined_0003,topiq_nr,5,0.44281071424484253
combined_0003,topiq_nr,6,0.39732837677001953
combined_0003,topiq_nr,7,0.42633023858070374
combined_0003,topiq_nr,8,0.4267379343509674
combined_0003,topiq_nr,9,0.38409242033958435
combined_0003,topiq_nr,10,0.41531237959861755
combined_0003,topiq_nr,11,0.42634162306785583
combined_0003,topiq_nr,12,0.37274453043937683
combined_0003,topiq_nr,13,0.4094632863998413
combined_0003,topiq_nr,14,0.41594043374061584
combined_0003,topiq_nr,15,0.36878883838653564
combined_0003,topiq_nr,16,0.40034177899360657
combined_0003,topiq_nr,17,0.4105900526046753
combined_0003,topiq_nr,18,0.35855570435523987
combined_0003,topiq_nr,19,0.39491912722587585
combined_0003,topiq_nr,20,0.4024089276790619
combined_0003,arniqa,0,0.5693939924240112
combined_0003,arniqa,1,0.5392878651618958
combined_0003,arniqa,2,0.5205237865447998
combined_0003,arniqa,3,0.5436198711395264
combined_0003,arniqa,4,0.5093932747840881
combined_0003,arniqa,5,0.49595287442207336
combined_0003,arniqa,6,0.4773971736431122
combined_0003,arniqa,7,0.4596231281757355
combined_0003,arniqa,8,0.46784958243370056
combined_0003,arniqa,9,0.43753698468208313
combined_0003,arniqa,10,0.4607393741607666
combined_0003,arniqa,11,0.48887962102890015
combined_0003,arniqa,12,0.4393046200275421
combined_0003,arniqa,13,0.4993533790111542
combined_0003,arniqa,14,0.5036472082138062
combined_0003,arniqa,15,0.44866374135017395
combined_0003,arniqa,16,0.4896448254585266
combined_0003,arniqa,17,0.4793175160884857
combined_0003,arniqa,18,0.43093860149383545
combined_0003,arniqa,19,0.4736561179161072
combined_0003,arniqa,20,0.507972002029419
