image_id,metric,round,score
combined_0004,DriftScore,0,0.0
combined_0004,DriftScore,1,0.3147442074997123
combined_0004,DriftScore,2,0.15166288579651324
combined_0004,DriftScore,3,0.14133332847261296
combined_0004,DriftScore,4,0.3185800675659826
combined_0004,DriftScore,5,0.36995748056577127
combined_0004,DriftScore,6,0.5317330270149924
combined_0004,DriftScore,7,0.46377358738078256
combined_0004,DriftScore,8,0.3841619960938891
combined_0004,DriftScore,9,0.698358576814814
combined_0004,DriftScore,10,0.5868873530200804
combined_0004,DriftScore,11,0.4187260884955663
combined_0004,DriftScore,12,0.6902096219917973
combined_0004,DriftScore,13,0.5659584475099595
combined_0004,DriftScore,14,0.5018625541872549
combined_0004,DriftScore,15,0.5964941809334365
combined_0004,DriftScore,16,0.577397201645316
combined_0004,DriftScore,17,0.5675296818120776
combined_0004,DriftScore,18,0.5600071066829341
combined_0004,DriftScore,19,0.4728498568030556
combined_0004,DriftScore,20,0.5
combined_0004,DriftScore_PD,0,0.0
combined_0004,DriftScore_PD,1,0.004351106006652117
combined_0004,DriftScore_PD,2,0.006450624903663993
combined_0004,DriftScore_PD,3,0.008187900142123302
combined_0004,DriftScore_PD,4,0.010696220328100026
combined_0004,DriftScore_PD,5,0.013272053096443415
combined_0004,DriftScore_PD,6,0.015967175442104537
combined_0004,DriftScore_PD,7,0.018882036275629486
combined_0004,DriftScore_PD,8,0.021836522093508393
combined_0004,DriftScore_PD,9,0.0250356644909415
combined_0004,DriftScore_PD,10,0.028383798571303485
combined_0004,DriftScore_PD,11,0.031702125995335256
combined_0004,DriftScore_PD,12,0.03512878688828399
combined_0004,DriftScore_PD,13,0.03863075407795035
combined_0004,DriftScore_PD,14,0.04214271720099662
combined_0004,DriftScore_PD,15,0.045731501063952844
combined_0004,DriftScore_PD,16,0.04926796516519971
combined_0004,DriftScore_PD,17,0.05274953191880794
combined_0004,DriftScore_PD,18,0.056236276428939566
combined_0004,DriftScore_PD,19,0.05968035544317804
combined_0004,DriftScore_PD,20,0.06310708841774612
combined_0004,DriftScore_SD,0,0.0
combined_0004,DriftScore_SD,1,0.003741443157196045
combined_0004,DriftScore_SD,2,0.0013423413038253784
combined_0004,DriftScore_SD,3,0.0010206997394561768
combined_0004,DriftScore_SD,4,0.0031215399503707886
combined_0004,DriftScore_SD,5,0.003534957766532898
combined_0004,DriftScore_SD,6,0.005409508943557739
combined_0004,DriftScore_SD,7,0.004193991422653198
combined_0004,DriftScore_SD,8,0.0028187334537506104
combined_0004,DriftScore_SD,9,0.006674706935882568
combined_0004,DriftScore_SD,10,0.00483250617980957
combined_0004,DriftScore_SD,11,0.002236679196357727
combined_0004,DriftScore_SD,12,0.0054983943700790405
combined_0004,DriftScore_SD,13,0.003469318151473999
combined_0004,DriftScore_SD,14,0.0022422224283218384
combined_0004,DriftScore_SD,15,0.00312592089176178
combined_0004,DriftScore_SD,16,0.00249694287776947
combined_0004,DriftScore_SD,17,0.0019969791173934937
combined_0004,DriftScore_SD,18,0.0015277713537216187
combined_0004,DriftScore_SD,19,0.0
combined_0004,DriftScore_SD,20,0.0
combined_0004,brisque,0,-86.01385498046875
combined_0004,brisque,1,-18.60662841796875
combined_0004,brisque,2,-19.85174560546875
combined_0004,brisque,3,-10.87322998046875
combined_0004,brisque,4,-14.54217529296875
combined_0004,brisque,5,-13.87811279296875
combined_0004,brisque,6,-5.81463623046875
combined_0004,brisque,7,-9.07733154296875
combined_0004,brisque,8,-9.17596435546875
combined_0004,brisque,9,-3.62615966796875
