image_id,metric,round,score
combined_0002,DriftScore_SD,20,0.005831524729728699
combined_0002,brisque,0,-81.14569091796875
combined_0002,brisque,1,-18.83612060546875
combined_0002,brisque,2,-18.45623779296875
combined_0002,brisque,3,-9.84881591796875
combined_0002,brisque,4,-13.13592529296875
combined_0002,brisque,5,-12.70819091796875
combined_0002,brisque,6,-5.70819091796875
combined_0002,brisque,7,-10.84490966796875
combined_0002,brisque,8,-10.66131591796875
combined_0002,brisque,9,-4.53826904296875
combined_0002,brisque,10,-6.59588623046875
combined_0002,brisque,11,-6.38006591796875
combined_0002,brisque,12,-4.86541748046875
combined_0002,brisque,13,-5.62127685546875
combined_0002,brisque,14,-6.35760498046875
combined_0002,brisque,15,-4.69549560546875
combined_0002,brisque,16,-5.70819091796875
combined_0002,brisque,17,-5.39959716796875
combined_0002,brisque,18,-4.41229248046875
combined_0002,brisque,19,-5.87811279296875
combined_0002,brisque,20,-6.05584716796875
combined_0002,niqe,0,-12.413411951055044
combined_0002,niqe,1,-7.503426311610479
combined_0002,niqe,2,-7.000291662262935
combined_0002,niqe,3,-6.859706923500287
combined_0002,niqe,4,-6.0120776909705995
combined_0002,niqe,5,-5.6124520843323875
combined_0002,niqe,6,-5.732860043313908
combined_0002,niqe,7,-5.324390408236001
combined_0002,niqe,8,-4.982044867955182
combined_0002,niqe,9,-5.257178486633
combined_0002,niqe,10,-4.9108565759056555
combined_0002,niqe,11,-4.628425677909474
combined_0002,niqe,12,-5.027394526649106
combined_0002,niqe,13,-4.476143409392701
combined_0002,niqe,14,-4.2913690925485
combined_0002,niqe,15,-4.614572364996295
combined_0002,niqe,16,-4.358117645672575
combined_0002,niqe,17,-4.198553504928783
combined_0002,niqe,18,-4.288513678558235
combined_0002,niqe,19,-4.073667315385066
combined_0002,niqe,20,-3.6878950639311117
combined_0002,piqe,0,-57.031471252441406
combined_0002,piqe,1,-18.420394897460938
combined_0002,piqe,2,-17.49015998840332
combined_0002,piqe,3,-12.362165451049805
combined_0002,piqe,4,-16.70834732055664
combined_0002,piqe,5,-15.856149673461914
combined_0002,piqe,6,-12.265006065368652
combined_0002,piqe,7,-14.892250061035156
combined_0002,piqe,8,-13.04790210723877
combined_0002,piqe,9,-12.169849395751953
combined_0002,piqe,10,-12.514204978942871
combined_0002,piqe,11,-12.374334335327148
combined_0002,piqe,12,-11.266845703125
combined_0002,piqe,13,-11.777728080749512
combined_0002,piqe,14,-11.841288566589355
combined_0002,piqe,15,-11.797307014465332
combined_0002,piqe,16,-11.030277252197266
combined_0002,piqe,17,-9.52458381652832
combined_0002,piqe,18,-11.146615028381348
combined_0002,piqe,19,-10.12563419342041
combined_0002,piqe,20,-10.45182991027832
combined_0002,ilniqe,0,-59.3169830095636
combined_0002,ilniqe,1,-42.072369933548856
combined_0002,ilniqe,2,-42.00429586868711
combined_0002,ilniqe,3,-38.19185256285656
combined_0002,ilniqe,4,-40.6986766187849
combined_0002,ilniqe,5,-37.3232326352715
combined_0002,ilniqe,6,-38.87736266491528
combined_0002,ilniqe,7,-38.30157538341401
combined_0002,ilniqe,8,-39.02691305630313
combined_0002,ilniqe,9,-39.645922335687054
combined_0002,ilniqe,10,-39.99459642612383
combined_0002,ilniqe,11,-38.8221738849154
combined_0002,ilniqe,12,-38.07155852280019
combined_0002,ilniqe,13,-39.295328861393564
combined_0002,ilniqe,14,-38.729733695439876
combined_0002,ilniqe,15,-39.88526260842905
combined_0002,ilniqe,16,-40.71816343184585
combined_0002,ilniqe,17,-38.66372471971104
combined_0002,ilniqe,18,-39.534054767330616
combined_0002,ilniqe,19,-40.89433171692363
combined_0002,ilniqe,20,-41.423416896813016
combined_0002,cnniqa,0,0.744947612285614
combined_0002,cnniqa,1,0.7373498678207397
combined_0002,cnniqa,2,0.7347130179405212
combined_0002,cnniqa,3,0.6181782484054565
combined_0002,cnniqa,4,0.5762068629264832
combined_0002,cnniqa,5,0.5813897848129272
combined_0002,cnniqa,6,0.4414384365081787
combined_0002,cnniqa,7,0.5182474851608276
combined_0002,cnniqa,8,0.5119750499725342
combined_0002,cnniqa,9,0.41671183705329895
combined_0002,cnniqa,10,0.4771743416786194
combined_0002,cnniqa,11,0.4655674397945404
combined_0002,cnniqa,12,0.40028709173202515
combined_0002,cnniqa,13,0.4582449495792389
combined_0002,cnniqa,14,0.4630766212940216
combined_0002,cnniqa,15,0.40297117829322815
combined_0002,cnniqa,16,0.45947980880737305
combined_0002,cnniqa,17,0.46707388758659363
combined_0002,cnniqa,18,0.3947179913520813
combined_0002,cnniqa,19,0.44839370250701904
combined_0002,cnniqa,20,0.44774577021598816
combined_0002,dbcnn,0,0.6006565093994141
combined_0002,dbcnn,1,0.579892635345459
combined_0002,dbcnn,2,0.5732048749923706
combined_0002,dbcnn,3,0.5212590098381042
combined_0002,dbcnn,4,0.5244055986404419
combined_0002,dbcnn,5,0.5346510410308838
combined_0002,dbcnn,6,0.4801940321922302
combined_0002,dbcnn,7,0.5138540267944336
combined_0002,dbcnn,8,0.5184991955757141
combined_0002,dbcnn,9,0.4633912444114685
combined_0002,dbcnn,10,0.5060016512870789
combined_0002,dbcnn,11,0.5073420405387878
combined_0002,dbcnn,12,0.45403873920440674
combined_0002,dbcnn,13,0.4955429136753082
combined_0002,dbcnn,14,0.4963458478450775
combined_0002,dbcnn,15,0.44615471363067627
combined_0002,dbcnn,16,0.49008283019065857
combined_0002,dbcnn,17,0.49120864272117615
combined_0002,dbcnn,18,0.44388478994369507
combined_0002,dbcnn,19,0.48507794737815857
combined_0002,dbcnn,20,0.4872616231441498
combined_0002,hyperiqa,0,0.6388023495674133
combined_0002,hyperiqa,1,0.5743909478187561
combined_0002,hyperiqa,2,0.5732617974281311
combined_0002,hyperiqa,3,0.5034083127975464
combined_0002,hyperiqa,4,0.5039005875587463
combined_0002,hyperiqa,5,0.5070277452468872
combined_0002,hyperiqa,6,0.44880616664886475
combined_0002,hyperiqa,7,0.4659651815891266
combined_0002,hyperiqa,8,0.4652194082736969
combined_0002,hyperiqa,9,0.42236649990081787
combined_0002,hyperiqa,10,0.44212472438812256
combined_0002,hyperiqa,11,0.44785013794898987
combined_0002,hyperiqa,12,0.4115726351737976
combined_0002,hyperiqa,13,0.4319029748439789
combined_0002,hyperiqa,14,0.4375561773777008
combined_0002,hyperiqa,15,0.4061141908168793
combined_0002,hyperiqa,16,0.42815491557121277
combined_0002,hyperiqa,17,0.4322647452354431
combined_0002,hyperiqa,18,0.40586134791374207
combined_0002,hyperiqa,19,0.4258391261100769
combined_0002,hyperiqa,20,0.427409291267395
combined_0002,musiq,0,65.34761047363281
combined_0002,musiq,1,63.43329620361328
combined_0002,musiq,2,62.97087860107422
combined_0002,musiq,3,59.99378204345703
combined_0002,musiq,4,60.07208251953125
combined_0002,musiq,5,60.15200424194336
combined_0002,musiq,6,57.093849182128906
combined_0002,musiq,7,58.167057037353516
combined_0002,musiq,8,58.270687103271484
combined_0002,musiq,9,54.468666076660156
combined_0002,musiq,10,55.590843200683594
combined_0002,musiq,11,55.741031646728516
combined_0002,musiq,12,52.77679443359375
combined_0002,musiq,13,54.094669342041016
combined_0002,musiq,14,54.03668212890625
combined_0002,musiq,15,51.338050842285156
combined_0002,musiq,16,52.83568572998047
combined_0002,musiq,17,53.193817138671875
combined_0002,musiq,18,49.863677978515625
combined_0002,musiq,19,51.43944549560547
combined_0002,musiq,20,50.86390686035156
combined_0002,maniqa,0,0.6194995641708374
combined_0002,maniqa,1,0.5464138388633728
combined_0002,maniqa,2,0.5443413257598877
combined_0002,maniqa,3,0.5262212157249451
combined_0002,maniqa,4,0.4959481954574585
combined_0002,maniqa,5,0.4922291040420532
combined_0002,maniqa,6,0.46443989872932434
combined_0002,maniqa,7,0.4673871695995331
combined_0002,maniqa,8,0.4675730764865875
combined_0002,maniqa,9,0.43310457468032837
combined_0002,maniqa,10,0.4489653408527374
combined_0002,maniqa,11,0.4507454037666321
combined_0002,maniqa,12,0.41238319873809814
combined_0002,maniqa,13,0.43015414476394653
combined_0002,maniqa,14,0.4343707263469696
combined_0002,maniqa,15,0.39325252175331116
combined_0002,maniqa,16,0.41525334119796753
combined_0002,maniqa,17,0.4196299612522125
combined_0002,maniqa,18,0.38135063648223877
combined_0002,maniqa,19,0.40326085686683655
combined_0002,maniqa,20,0.40456679463386536
combined_0002,tres,0,56.53597640991211
combined_0002,tres,1,48.65497970581055
combined_0002,tres,2,48.65883255004883
combined_0002,tres,3,44.513755798339844
combined_0002,tres,4,41.67184066772461
combined_0002,tres,5,43.98291015625
combined_0002,tres,6,39.86616897583008
combined_0002,tres,7,40.296913146972656
combined_0002,tres,8,42.689964294433594
combined_0002,tres,9,37.37285232543945
combined_0002,tres,10,39.767425537109375
combined_0002,tres,11,41.950687408447266
combined_0002,tres,12,37.64206314086914
combined_0002,tres,13,40.125118255615234
combined_0002,tres,14,41.981502532958984
combined_0002,tres,15,36.9401969909668
combined_0002,tres,16,40.098690032958984
combined_0002,tres,17,42.02204132080078
combined_0002,tres,18,37.013065338134766
combined_0002,tres,19,40.58308792114258
combined_0002,tres,20,42.50882339477539
combined_0002,clipiqa,0,0.5877355933189392
combined_0002,clipiqa,1,0.3772990107536316
combined_0002,clipiqa,2,0.35423165559768677
combined_0002,clipiqa,3,0.30828243494033813
combined_0002,clipiqa,4,0.3159170150756836
combined_0002,clipiqa,5,0.30345556139945984
combined_0002,clipiqa,6,0.26554104685783386
combined_0002,clipiqa,7,0.26023972034454346
combined_0002,clipiqa,8,0.2561943531036377
combined_0002,clipiqa,9,0.24168947339057922
combined_0002,clipiqa,10,0.2527202367782593
combined_0002,clipiqa,11,0.23959794640541077
combined_0002,clipiqa,12,0.24198031425476074
combined_0002,clipiqa,13,0.24892273545265198
combined_0002,clipiqa,14,0.2462075650691986
combined_0002,clipiqa,15,0.2416437864303589
combined_0002,clipiqa,16,0.230546236038208
combined_0002,clipiqa,17,0.24336591362953186
combined_0002,clipiqa,18,0.23770961165428162
combined_0002,clipiqa,19,0.23154482245445251
combined_0002,clipiqa,20,0.2384103238582611
combined_0002,clipiqa+,0,0.49609121680259705
combined_0002,clipiqa+,1,0.4463641345500946
combined_0002,clipiqa+,2,0.4161595106124878
combined_0002,clipiqa+,3,0.4561218023300171
combined_0002,clipiqa+,4,0.4478154182434082
combined_0002,clipiqa+,5,0.43207791447639465
combined_0002,clipiqa+,6,0.4587450921535492
combined_0002,clipiqa+,7,0.40427038073539734
combined_0002,clipiqa+,8,0.4219830334186554
combined_0002,clipiqa+,9,0.43855878710746765
combined_0002,clipiqa+,10,0.4000924825668335
combined_0002,clipiqa+,11,0.3856663107872009
combined_0002,clipiqa+,12,0.4383087456226349
combined_0002,clipiqa+,13,0.38692498207092285
combined_0002,clipiqa+,14,0.38640499114990234
combined_0002,clipiqa+,15,0.4258323311805725
combined_0002,clipiqa+,16,0.36444902420043945
combined_0002,clipiqa+,17,0.37342163920402527
combined_0002,clipiqa+,18,0.41267529129981995
combined_0002,clipiqa+,19,0.355853796005249
combined_0002,clipiqa+,20,0.36446911096572876
combined_0002,topiq_nr,0,0.5287631750106812
combined_0002,topiq_nr,1,0.4657912254333496
combined_0002,topiq_nr,2,0.45836061239242554
combined_0002,topiq_nr,3,0.4245052635669708
combined_0002,topiq_nr,4,0.40512901544570923
combined_0002,topiq_nr,5,0.41475820541381836
combined_0002,topiq_nr,6,0.37042248249053955
combined_0002,topiq_nr,7,0.3918936252593994
combined_0002,topiq_nr,8,0.39658328890800476
combined_0002,topiq_nr,9,0.3478794991970062
combined_0002,topiq_nr,10,0.3843238651752472
combined_0002,topiq_nr,11,0.37933453917503357
combined_0002,topiq_nr,12,0.3382810950279236
combined_0002,topiq_nr,13,0.3671364486217499
combined_0002,topiq_nr,14,0.3697921931743622
combined_0002,topiq_nr,15,0.340324729681015
combined_0002,topiq_nr,16,0.37193790078163147
combined_0002,topiq_nr,17,0.3685930371284485
combined_0002,topiq_nr,18,0.34313711524009705
combined_0002,topiq_nr,19,0.3684971332550049
combined_0002,topiq_nr,20,0.3687359392642975
combined_0002,arniqa,0,0.49955618381500244
combined_0002,arniqa,1,0.4951275885105133
combined_0002,arniqa,2,0.4960809648036957
combined_0002,arniqa,3,0.4936998784542084
combined_0002,arniqa,4,0.4527391493320465
combined_0002,arniqa,5,0.471785306930542
combined_0002,arniqa,6,0.4817206561565399
combined_0002,arniqa,7,0.46359723806381226
combined_0002,arniqa,8,0.46163856983184814
combined_0002,arniqa,9,0.4658474922180176
combined_0002,arniqa,10,0.4979950189590454
combined_0002,arniqa,11,0.46517905592918396
combined_0002,arniqa,12,0.4603111445903778
combined_0002,arniqa,13,0.48727625608444214
combined_0002,arniqa,14,0.48599666357040405
combined_0002,arniqa,15,0.4426071345806122
combined_0002,arniqa,16,0.4619835615158081
combined_0002,arniqa,17,0.4677997827529907
combined_0002,arniqa,18,0.41929057240486145
combined_0002,arniqa,19,0.4859931170940399
combined_0002,arniqa,20,0.4767308533191681
