image_id,metric,round,score
combined_0005,ilniqe,4,-40.18673999060833
combined_0005,ilniqe,5,-37.302652050915945
combined_0005,ilniqe,6,-39.746230356441906
combined_0005,ilniqe,7,-39.822083504545944
combined_0005,ilniqe,8,-39.96701049301959
combined_0005,ilniqe,9,-40.46350950334444
combined_0005,ilniqe,10,-40.15588341823266
combined_0005,ilniqe,11,-39.20896701242287
combined_0005,ilniqe,12,-42.59451046108538
combined_0005,ilniqe,13,-42.24881651957733
combined_0005,ilniqe,14,-40.54837657926605
combined_0005,ilniqe,15,-43.047395713013046
combined_0005,ilniqe,16,-45.86601942748499
combined_0005,ilniqe,17,-45.16800204591795
combined_0005,ilniqe,18,-47.02762987628091
combined_0005,ilniqe,19,-46.31064688572074
combined_0005,ilniqe,20,-50.66667134137304
combined_0005,cnniqa,0,0.7366992235183716
combined_0005,cnniqa,1,0.719711184501648
combined_0005,cnniqa,2,0.7247422337532043
combined_0005,cnniqa,3,0.6042420864105225
combined_0005,cnniqa,4,0.621690571308136
combined_0005,cnniqa,5,0.6148722767829895
combined_0005,cnniqa,6,0.5112344026565552
combined_0005,cnniqa,7,0.5999166965484619
combined_0005,cnniqa,8,0.6013367176055908
combined_0005,cnniqa,9,0.499546080827713
combined_0005,cnniqa,10,0.5658194422721863
combined_0005,cnniqa,11,0.5765088796615601
combined_0005,cnniqa,12,0.4804476201534271
combined_0005,cnniqa,13,0.5642402172088623
combined_0005,cnniqa,14,0.5878669023513794
combined_0005,cnniqa,15,0.49427640438079834
combined_0005,cnniqa,16,0.5750335454940796
combined_0005,cnniqa,17,0.5726678371429443
combined_0005,cnniqa,18,0.5001397728919983
combined_0005,cnniqa,19,0.5657308101654053
combined_0005,cnniqa,20,0.5661448240280151
combined_0005,dbcnn,0,0.5951838493347168
combined_0005,dbcnn,1,0.5699734687805176
combined_0005,dbcnn,2,0.5619061589241028
combined_0005,dbcnn,3,0.5126253366470337
combined_0005,dbcnn,4,0.5267254114151001
combined_0005,dbcnn,5,0.5285123586654663
combined_0005,dbcnn,6,0.4819936454296112
combined_0005,dbcnn,7,0.515253484249115
combined_0005,dbcnn,8,0.5142584443092346
combined_0005,dbcnn,9,0.47068890929222107
combined_0005,dbcnn,10,0.5097536444664001
combined_0005,dbcnn,11,0.5192088484764099
combined_0005,dbcnn,12,0.46307310461997986
combined_0005,dbcnn,13,0.5057280659675598
combined_0005,dbcnn,14,0.5037755966186523
combined_0005,dbcnn,15,0.45533597469329834
combined_0005,dbcnn,16,0.4981403946876526
combined_0005,dbcnn,17,0.5011112093925476
combined_0005,dbcnn,18,0.44792836904525757
combined_0005,dbcnn,19,0.49579575657844543
combined_0005,dbcnn,20,0.49626103043556213
combined_0005,hyperiqa,0,0.6757338643074036
combined_0005,hyperiqa,1,0.5940101146697998
combined_0005,hyperiqa,2,0.5903720259666443
combined_0005,hyperiqa,3,0.5214446187019348
combined_0005,hyperiqa,4,0.5245819687843323
combined_0005,hyperiqa,5,0.5263471007347107
combined_0005,hyperiqa,6,0.4692796766757965
combined_0005,hyperiqa,7,0.500415563583374
combined_0005,hyperiqa,8,0.5011129975318909
combined_0005,hyperiqa,9,0.4547591507434845
combined_0005,hyperiqa,10,0.48681557178497314
combined_0005,hyperiqa,11,0.48928019404411316
combined_0005,hyperiqa,12,0.4424757659435272
combined_0005,hyperiqa,13,0.47482597827911377
combined_0005,hyperiqa,14,0.48003673553466797
combined_0005,hyperiqa,15,0.4364043176174164
combined_0005,hyperiqa,16,0.46815016865730286
combined_0005,hyperiqa,17,0.469752699136734
combined_0005,hyperiqa,18,0.4287603795528412
combined_0005,hyperiqa,19,0.4618382155895233
combined_0005,hyperiqa,20,0.46530112624168396
combined_0005,musiq,0,67.96173858642578
combined_0005,musiq,1,66.36417388916016
combined_0005,musiq,2,66.17432403564453
combined_0005,musiq,3,64.38883209228516
combined_0005,musiq,4,63.61247253417969
combined_0005,musiq,5,63.447994232177734
combined_0005,musiq,6,61.29684829711914
combined_0005,musiq,7,60.99262237548828
combined_0005,musiq,8,61.28493881225586
combined_0005,musiq,9,58.9623908996582
combined_0005,musiq,10,59.68933868408203
combined_0005,musiq,11,59.50950241088867
combined_0005,musiq,12,57.27508544921875
combined_0005,musiq,13,58.28118896484375
combined_0005,musiq,14,57.80361557006836
combined_0005,musiq,15,56.61077880859375
combined_0005,musiq,16,56.907264709472656
combined_0005,musiq,17,57.012596130371094
combined_0005,musiq,18,55.36464309692383
combined_0005,musiq,19,56.405067443847656
combined_0005,musiq,20,56.368995666503906
combined_0005,maniqa,0,0.6309164762496948
combined_0005,maniqa,1,0.5529732704162598
combined_0005,maniqa,2,0.5528141856193542
combined_0005,maniqa,3,0.5299131274223328
combined_0005,maniqa,4,0.5006690621376038
combined_0005,maniqa,5,0.5001245141029358
combined_0005,maniqa,6,0.4817015826702118
combined_0005,maniqa,7,0.4782924950122833
combined_0005,maniqa,8,0.48616454005241394
combined_0005,maniqa,9,0.46568065881729126
combined_0005,maniqa,10,0.4715506136417389
combined_0005,maniqa,11,0.473550409078598
combined_0005,maniqa,12,0.4482704997062683
combined_0005,maniqa,13,0.4545884430408478
combined_0005,maniqa,14,0.45738890767097473
combined_0005,maniqa,15,0.432233601808548
combined_0005,maniqa,16,0.4449101686477661
combined_0005,maniqa,17,0.44623592495918274
combined_0005,maniqa,18,0.4243522584438324
combined_0005,maniqa,19,0.4326593279838562
combined_0005,maniqa,20,0.4391075074672699
combined_0005,tres,0,65.9723129272461
combined_0005,tres,1,56.2020149230957
combined_0005,tres,2,54.879364013671875
combined_0005,tres,3,52.422794342041016
combined_0005,tres,4,47.06267547607422
combined_0005,tres,5,49.7119255065918
combined_0005,tres,6,46.65169906616211
combined_0005,tres,7,46.694244384765625
combined_0005,tres,8,48.528160095214844
combined_0005,tres,9,46.45127868652344
combined_0005,tres,10,47.166297912597656
combined_0005,tres,11,49.711856842041016
combined_0005,tres,12,46.60633850097656
combined_0005,tres,13,48.348655700683594
combined_0005,tres,14,51.71937561035156
combined_0005,tres,15,46.40045928955078
combined_0005,tres,16,48.693992614746094
combined_0005,tres,17,51.261322021484375
combined_0005,tres,18,46.62742233276367
combined_0005,tres,19,50.513336181640625
combined_0005,tres,20,52.40385437011719
combined_0005,clipiqa,0,0.5607537627220154
combined_0005,clipiqa,1,0.37970170378685
combined_0005,clipiqa,2,0.33819401264190674
combined_0005,clipiqa,3,0.2857641279697418
combined_0005,clipiqa,4,0.3034061789512634
combined_0005,clipiqa,5,0.2873978614807129
combined_0005,clipiqa,6,0.24117250740528107
combined_0005,clipiqa,7,0.2789691090583801
combined_0005,clipiqa,8,0.27588534355163574
combined_0005,clipiqa,9,0.23878459632396698
combined_0005,clipiqa,10,0.27673035860061646
combined_0005,clipiqa,11,0.2716338038444519
combined_0005,clipiqa,12,0.23793871700763702
combined_0005,clipiqa,13,0.24344678223133087
combined_0005,clipiqa,14,0.25136053562164307
combined_0005,clipiqa,15,0.23451241850852966
combined_0005,clipiqa,16,0.2551048696041107
combined_0005,clipiqa,17,0.2578244209289551
combined_0005,clipiqa,18,0.2327956259250641
combined_0005,clipiqa,19,0.2478550374507904
combined_0005,clipiqa,20,0.2613116502761841
combined_0005,clipiqa+,0,0.48161715269088745
combined_0005,clipiqa+,1,0.4478508234024048
combined_0005,clipiqa+,2,0.3965420424938202
combined_0005,clipiqa+,3,0.4489455223083496
combined_0005,clipiqa+,4,0.39781707525253296
combined_0005,clipiqa+,5,0.38387471437454224
combined_0005,clipiqa+,6,0.42225703597068787
combined_0005,clipiqa+,7,0.3829346001148224
combined_0005,clipiqa+,8,0.38261082768440247
combined_0005,clipiqa+,9,0.41921019554138184
combined_0005,clipiqa+,10,0.37977728247642517
combined_0005,clipiqa+,11,0.37872314453125
combined_0005,clipiqa+,12,0.420773446559906
combined_0005,clipiqa+,13,0.35797664523124695
combined_0005,clipiqa+,14,0.36464565992355347
combined_0005,clipiqa+,15,0.40458208322525024
combined_0005,clipiqa+,16,0.35849034786224365
combined_0005,clipiqa+,17,0.36032262444496155
combined_0005,clipiqa+,18,0.4085834324359894
combined_0005,clipiqa+,19,0.3575044274330139
combined_0005,clipiqa+,20,0.3613828122615814
combined_0005,topiq_nr,0,0.5326572060585022
combined_0005,topiq_nr,1,0.45189598202705383
combined_0005,topiq_nr,2,0.44793251156806946
combined_0005,topiq_nr,3,0.4215693473815918
combined_0005,topiq_nr,4,0.42599865794181824
combined_0005,topiq_nr,5,0.4193021059036255
combined_0005,topiq_nr,6,0.370182067155838
combined_0005,topiq_nr,7,0.41831156611442566
combined_0005,topiq_nr,8,0.4129302501678467
combined_0005,topiq_nr,9,0.3642953634262085
combined_0005,topiq_nr,10,0.4173564016819
combined_0005,topiq_nr,11,0.41489437222480774
combined_0005,topiq_nr,12,0.3613818287849426
combined_0005,topiq_nr,13,0.4136977791786194
combined_0005,topiq_nr,14,0.42422571778297424
combined_0005,topiq_nr,15,0.3662198483943939
combined_0005,topiq_nr,16,0.41088154911994934
combined_0005,topiq_nr,17,0.4104274809360504
combined_0005,topiq_nr,18,0.3592303395271301
combined_0005,topiq_nr,19,0.409649521112442
combined_0005,topiq_nr,20,0.4096054136753082
combined_0005,arniqa,0,0.4808943271636963
combined_0005,arniqa,1,0.5509369373321533
combined_0005,arniqa,2,0.548816978931427
combined_0005,arniqa,3,0.5528920292854309
combined_0005,arniqa,4,0.534126877784729
combined_0005,arniqa,5,0.5181376338005066
combined_0005,arniqa,6,0.4880322217941284
combined_0005,arniqa,7,0.5238590836524963
combined_0005,arniqa,8,0.5151311159133911
combined_0005,arniqa,9,0.49133631587028503
combined_0005,arniqa,10,0.5164090991020203
combined_0005,arniqa,11,0.5243932604789734
combined_0005,arniqa,12,0.46478942036628723
combined_0005,arniqa,13,0.5066776275634766
combined_0005,arniqa,14,0.49607178568840027
combined_0005,arniqa,15,0.4747398793697357
combined_0005,arniqa,16,0.50803542137146
combined_0005,arniqa,17,0.5216442346572876
combined_0005,arniqa,18,0.45390844345092773
combined_0005,arniqa,19,0.53975909948349
combined_0005,arniqa,20,0.5359112024307251
